member_id,month,center,plan,price_paid,signup_date,acquisition_channel,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,cost_to_serve,status,churn_reason
M0011,2023-12,northside,premium,49.0,2020-06-24,digital,42,3,3,False,False,8.63,active,
M0011,2024-01,northside,premium,49.0,2020-06-24,digital,43,4,4,False,False,10.75,active,
M0011,2024-02,northside,premium,49.0,2020-06-24,digital,44,9,2,False,False,10.8,active,
M0011,2024-03,northside,premium,49.0,2020-06-24,digital,45,4,2,False,False,8.03,active,
M0011,2024-04,northside,premium,49.0,2020-06-24,digital,46,4,4,False,False,11.3,active,
M0011,2024-05,northside,premium,49.0,2020-06-24,digital,47,7,2,False,False,9.6,active,
M0011,2024-06,northside,premium,49.0,2020-06-24,digital,48,5,3,False,False,9.87,active,
M0011,2024-07,northside,premium,49.0,2020-06-24,digital,49,5,3,False,False,9.49,active,
M0011,2024-08,northside,premium,49.0,2020-06-24,digital,50,6,2,False,False,9.47,active,
M0011,2024-09,northside,premium,49.0,2020-06-24,digital,51,8,3,False,False,12.65,active,
M0011,2024-10,northside,premium,49.0,2020-06-24,digital,52,5,4,False,False,11.62,active,
M0011,2024-11,northside,premium,49.0,2020-06-24,digital,53,4,3,False,False,8.94,active,
M0011,2024-12,northside,premium,49.0,2020-06-24,digital,54,6,2,False,False,8.08,active,
M0012,2022-01,southgate,basic,26.1,2021-01-09,corporate,12,1,0,False,False,1.5,churned,no_use
M0013,2022-01,eastpark,premium,49.0,2021-04-19,walk_in,9,14,6,True,False,22.83,active,
M0013,2022-02,eastpark,premium,49.0,2021-04-19,walk_in,10,10,4,True,False,15.66,active,
M0013,2022-03,eastpark,premium,49.0,2021-04-19,walk_in,11,12,4,True,False,17.38,active,
M0013,2022-04,eastpark,premium,49.0,2021-04-19,walk_in,12,13,5,True,False,20.35,active,
M0013,2022-05,eastpark,premium,49.0,2021-04-19,walk_in,13,10,5,True,False,17.49,active,
M0013,2022-06,eastpark,premium,49.0,2021-04-19,walk_in,14,12,5,True,False,19.0,active,
M0013,2022-07,eastpark,premium,49.0,2021-04-19,walk_in,15,6,5,True,False,15.12,active,
M0013,2022-08,eastpark,premium,49.0,2021-04-19,walk_in,16,7,2,True,False,9.29,active,
M0013,2022-09,eastpark,premium,49.0,2021-04-19,walk_in,17,13,5,True,False,20.45,active,
M0013,2022-10,eastpark,premium,49.0,2021-04-19,walk_in,18,8,4,True,False,14.67,active,
M0013,2022-11,eastpark,premium,49.0,2021-04-19,walk_in,19,10,5,True,False,17.72,active,
M0013,2022-12,eastpark,premium,49.0,2021-04-19,walk_in,20,11,5,True,False,19.26,active,
M0013,2023-01,eastpark,premium,49.0,2021-04-19,walk_in,21,11,5,True,False,18.14,active,
M0013,2023-02,eastpark,premium,49.0,2021-04-19,walk_in,22,11,5,True,False,18.04,active,
M0013,2023-03,eastpark,premium,49.0,2021-04-19,walk_in,23,10,5,True,False,17.18,active,
M0013,2023-04,eastpark,premium,49.0,2021-04-19,walk_in,24,11,5,True,False,18.27,active,
M0013,2023-05,eastpark,premium,49.0,2021-04-19,walk_in,25,10,4,True,False,16.25,active,
M0013,2023-06,eastpark,premium,49.0,2021-04-19,walk_in,26,11,4,True,False,16.22,active,
M0013,2023-07,eastpark,premium,49.0,2021-04-19,walk_in,27,8,4,True,False,13.43,active,
M0013,2023-08,eastpark,premium,49.0,2021-04-19,walk_in,28,9,4,True,False,15.33,active,
M0013,2023-09,eastpark,premium,49.0,2021-04-19,walk_in,29,11,6,True,False,20.05,active,
M0013,2023-10,eastpark,premium,49.0,2021-04-19,walk_in,30,9,5,True,False,16.97,active,
M0013,2023-11,eastpark,premium,49.0,2021-04-19,walk_in,31,8,5,True,False,15.41,active,
M0013,2023-12,eastpark,premium,49.0,2021-04-19,walk_in,32,13,5,True,False,19.66,active,
M0013,2024-01,eastpark,premium,49.0,2021-04-19,walk_in,33,12,5,True,False,18.92,active,
M0013,2024-02,eastpark,premium,49.0,2021-04-19,walk_in,34,10,4,True,False,15.91,active,
M0013,2024-03,eastpark,premium,49.0,2021-04-19,walk_in,35,10,5,True,False,17.58,churned,personal
M0014,2022-01,northside,premium,44.1,2020-09-01,corporate,16,21,6,True,False,28.06,churned,relocation
M0015,2022-01,northside,basic,29.0,2021-09-25,walk_in,4,0,2,False,False,4.73,active,
M0015,2022-02,northside,basic,29.0,2021-09-25,walk_in,5,1,3,False,False,5.94,active,
M0015,2022-03,northside,basic,29.0,2021-09-25,walk_in,6,1,2,False,False,5.37,active,
M0015,2022-04,northside,basic,29.0,2021-09-25,walk_in,7,0,2,False,False,3.38,active,
M0015,2022-05,northside,basic,29.0,2021-09-25,walk_in,8,0,2,False,False,4.78,active,
M0015,2022-06,northside,basic,29.0,2021-09-25,walk_in,9,0,2,False,False,3.55,active,
M0015,2022-07,northside,basic,29.0,2021-09-25,walk_in,10,2,1,False,False,4.25,active,
M0015,2022-08,northside,basic,29.0,2021-09-25,walk_in,11,1,3,False,False,7.27,active,
M0015,2022-09,northside,basic,29.0,2021-09-25,walk_in,12,5,1,False,False,5.32,active,
M0015,2022-10,northside,basic,29.0,2021-09-25,walk_in,13,4,3,False,False,9.19,active,
M0015,2022-11,northside,basic,29.0,2021-09-25,walk_in,14,0,2,False,False,4.07,active,
M0015,2022-12,northside,basic,29.0,2021-09-25,walk_in,15,2,2,False,False,5.87,churned,competitor
M0016,2022-01,westfield,premium,49.0,2021-10-16,walk_in,3,11,6,True,False,19.94,active,
M0016,2022-02,westfield,premium,49.0,2021-10-16,walk_in,4,9,5,True,False,17.22,active,
M0016,2022-03,westfield,premium,49.0,2021-10-16,walk_in,5,10,5,True,False,18.55,active,
M0016,2022-04,westfield,premium,49.0,2021-10-16,walk_in,6,10,5,True,False,17.44,active,
M0016,2022-05,westfield,premium,49.0,2021-10-16,walk_in,7,9,4,True,False,14.97,active,
M0016,2022-06,westfield,premium,49.0,2021-10-16,walk_in,8,9,5,True,False,16.74,active,
M0016,2022-07,westfield,premium,49.0,2021-10-16,walk_in,9,10,5,True,False,17.11,active,
M0016,2022-08,westfield,premium,49.0,2021-10-16,walk_in,10,9,5,True,False,16.5,active,
M0016,2022-09,westfield,premium,49.0,2021-10-16,walk_in,11,9,5,True,False,16.99,active,
M0016,2022-10,westfield,premium,49.0,2021-10-16,walk_in,12,9,5,True,False,16.25,active,
M0016,2022-11,westfield,premium,49.0,2021-10-16,walk_in,13,11,4,True,False,16.02,active,
M0016,2022-12,westfield,premium,49.0,2021-10-16,walk_in,14,11,6,True,False,20.77,active,
M0016,2023-01,westfield,premium,49.0,2021-10-16,walk_in,15,12,5,True,False,19.52,active,
M0016,2023-02,westfield,premium,49.0,2021-10-16,walk_in,16,11,5,True,False,18.11,active,
M0016,2023-03,westfield,premium,49.0,2021-10-16,walk_in,17,12,4,True,False,16.05,active,
M0016,2023-04,westfield,premium,49.0,2021-10-16,walk_in,18,8,6,True,False,17.33,active,
M0016,2023-05,westfield,premium,49.0,2021-10-16,walk_in,19,10,5,True,False,16.39,active,
M0016,2023-06,westfield,premium,49.0,2021-10-16,walk_in,20,11,6,True,False,19.6,active,
M0016,2023-07,westfield,premium,49.0,2021-10-16,walk_in,21,10,5,True,False,17.08,active,
M0016,2023-08,westfield,premium,49.0,2021-10-16,walk_in,22,10,5,True,False,17.44,active,
M0016,2023-09,westfield,premium,49.0,2021-10-16,walk_in,23,12,6,True,False,20.62,active,
M0016,2023-10,westfield,premium,49.0,2021-10-16,walk_in,24,9,4,True,False,15.06,active,
M0016,2023-11,westfield,premium,49.0,2021-10-16,walk_in,25,7,6,True,False,17.24,active,
M0016,2023-12,westfield,premium,49.0,2021-10-16,walk_in,26,9,6,True,False,18.8,active,
M0016,2024-01,westfield,premium,49.0,2021-10-16,walk_in,27,7,6,True,False,17.65,active,
M0016,2024-02,westfield,premium,49.0,2021-10-16,walk_in,28,9,5,True,False,16.76,active,
M0016,2024-03,westfield,premium,49.0,2021-10-16,walk_in,29,9,6,True,False,18.64,active,
M0016,2024-04,westfield,premium,49.0,2021-10-16,walk_in,30,11,4,True,False,16.87,active,
M0016,2024-05,westfield,premium,49.0,2021-10-16,walk_in,31,12,6,True,False,21.48,active,
M0016,2024-06,westfield,premium,49.0,2021-10-16,walk_in,32,8,5,True,False,16.09,active,
M0016,2024-07,westfield,premium,49.0,2021-10-16,walk_in,33,7,4,True,False,13.49,active,
M0016,2024-08,westfield,premium,49.0,2021-10-16,walk_in,34,11,5,True,False,18.65,active,
M0016,2024-09,westfield,premium,49.0,2021-10-16,walk_in,35,12,5,True,False,19.48,active,
M0016,2024-10,westfield,premium,49.0,2021-10-16,walk_in,36,10,5,True,False,17.54,active,
M0016,2024-11,westfield,premium,49.0,2021-10-16,walk_in,37,9,4,True,False,15.18,active,
M0016,2024-12,westfield,premium,49.0,2021-10-16,walk_in,38,11,5,True,False,18.07,active,
M0017,2022-01,eastpark,family,69.0,2021-12-05,walk_in,1,6,3,False,False,14.75,active,
M0017,2022-02,eastpark,family,69.0,2021-12-05,walk_in,2,9,4,False,False,20.61,active,
M0017,2022-03,eastpark,family,69.0,2021-12-05,walk_in,3,4,3,False,False,12.06,active,
M0017,2022-04,eastpark,family,69.0,2021-12-05,walk_in,4,8,3,False,False,17.47,active,
M0017,2022-05,eastpark,family,69.0,2021-12-05,walk_in,5,7,4,False,False,18.75,active,
M0017,2022-06,eastpark,family,69.0,2021-12-05,walk_in,6,7,4,False,False,18.7,active,
M0017,2022-07,eastpark,family,69.0,2021-12-05,walk_in,7,7,2,False,False,13.11,active,
M0017,2022-08,eastpark,family,69.0,2021-12-05,walk_in,8,8,3,False,False,16.65,active,
M0017,2022-09,eastpark,family,69.0,2021-12-05,walk_in,9,8,3,False,False,17.76,active,
M0017,2022-10,eastpark,family,69.0,2021-12-05,walk_in,10,10,4,False,False,22.5,active,
M0017,2022-11,eastpark,family,69.0,2021-12-05,walk_in,11,9,3,False,False,18.06,active,
M0017,2022-12,eastpark,family,69.0,2021-12-05,walk_in,12,9,4,False,False,21.41,active,
M0017,2023-01,eastpark,family,69.0,2021-12-05,walk_in,13,9,4,False,False,20.54,active,
M0017,2023-02,eastpark,family,69.0,2021-12-05,walk_in,14,7,4,False,False,19.38,active,
M0017,2023-03,eastpark,family,69.0,2021-12-05,walk_in,15,5,2,False,False,11.04,active,
M0017,2023-04,eastpark,family,69.0,2021-12-05,walk_in,16,7,3,False,False,15.66,active,
M0017,2023-05,eastpark,family,69.0,2021-12-05,walk_in,17,8,4,False,False,19.62,active,
M0017,2023-06,eastpark,family,69.0,2021-12-05,walk_in,18,6,4,False,False,18.22,active,
M0017,2023-07,eastpark,family,69.0,2021-12-05,walk_in,19,4,3,False,False,13.07,active,
M0017,2023-08,eastpark,family,69.0,2021-12-05,walk_in,20,8,2,False,False,14.58,active,
M0017,2023-09,eastpark,family,69.0,2021-12-05,walk_in,21,8,4,False,False,19.13,active,
M0017,2023-10,eastpark,family,69.0,2021-12-05,walk_in,22,7,4,False,False,18.42,active,
M0017,2023-11,eastpark,family,69.0,2021-12-05,walk_in,23,8,3,False,False,17.07,active,
M0017,2023-12,eastpark,family,69.0,2021-12-05,walk_in,24,6,4,False,False,17.37,active,
M0017,2024-01,eastpark,family,69.0,2021-12-05,walk_in,25,6,3,False,False,15.89,active,
M0017,2024-02,eastpark,family,69.0,2021-12-05,walk_in,26,7,3,False,False,16.46,active,
M0017,2024-03,eastpark,family,69.0,2021-12-05,walk_in,27,7,3,False,False,16.7,active,
M0017,2024-04,eastpark,family,69.0,2021-12-05,walk_in,28,6,4,False,False,18.18,active,
M0017,2024-05,eastpark,family,69.0,2021-12-05,walk_in,29,5,4,False,False,15.29,active,
M0017,2024-06,eastpark,family,69.0,2021-12-05,walk_in,30,9,3,False,False,19.03,active,
M0017,2024-07,eastpark,family,69.0,2021-12-05,walk_in,31,6,3,False,False,15.45,active,
M0017,2024-08,eastpark,family,69.0,2021-12-05,walk_in,32,4,4,False,False,14.89,active,
M0017,2024-09,eastpark,family,69.0,2021-12-05,walk_in,33,6,4,False,False,16.49,active,
M0017,2024-10,eastpark,family,69.0,2021-12-05,walk_in,34,7,4,False,False,18.34,churned,price
M0018,2022-01,westfield,family,62.1,2020-03-16,corporate,22,10,4,False,False,21.69,active,
M0018,2022-02,westfield,family,62.1,2020-03-16,corporate,23,8,3,False,False,17.4,active,
M0018,2022-03,westfield,family,62.1,2020-03-16,corporate,24,11,3,False,False,19.92,active,
M0018,2022-04,westfield,family,62.1,2020-03-16,corporate,25,7,2,False,False,13.77,active,
M0018,2022-05,westfield,family,62.1,2020-03-16,corporate,26,10,2,False,False,16.91,active,
M0018,2022-06,westfield,family,62.1,2020-03-16,corporate,27,6,0,False,False,7.83,active,
M0018,2022-07,westfield,family,62.1,2020-03-16,corporate,28,8,4,False,False,19.54,active,
M0018,2022-08,westfield,family,62.1,2020-03-16,corporate,29,6,2,False,False,11.65,active,
M0018,2022-09,westfield,family,62.1,2020-03-16,corporate,30,9,3,False,False,18.27,active,
M0018,2022-10,westfield,family,62.1,2020-03-16,corporate,31,10,4,False,False,21.82,active,
M0018,2022-11,westfield,family,62.1,2020-03-16,corporate,32,8,2,False,False,15.75,active,
M0018,2022-12,westfield,family,62.1,2020-03-16,corporate,33,8,2,False,False,15.06,active,
M0018,2023-01,westfield,family,62.1,2020-03-16,corporate,34,9,3,False,False,17.03,active,
M0018,2023-02,westfield,family,62.1,2020-03-16,corporate,35,10,1,False,False,14.66,active,
M0018,2023-03,westfield,family,62.1,2020-03-16,corporate,36,7,3,False,False,16.47,active,
M0018,2023-04,westfield,family,62.1,2020-03-16,corporate,37,10,3,False,False,19.34,active,
M0018,2023-05,westfield,family,62.1,2020-03-16,corporate,38,8,3,False,False,17.79,active,
M0018,2023-06,westfield,family,62.1,2020-03-16,corporate,39,8,2,False,False,13.98,active,
M0018,2023-07,westfield,family,62.1,2020-03-16,corporate,40,7,1,False,False,10.44,churned,relocation
M0019,2022-01,westfield,basic,26.1,2021-08-20,corporate,5,7,0,False,False,5.35,active,
M0019,2022-02,westfield,basic,26.1,2021-08-20,corporate,6,9,1,False,False,9.79,active,
M0019,2022-03,westfield,basic,26.1,2021-08-20,corporate,7,7,1,False,False,7.85,active,
M0019,2022-04,westfield,basic,26.1,2021-08-20,corporate,8,9,0,False,False,8.0,active,
M0019,2022-05,westfield,basic,26.1,2021-08-20,corporate,9,6,1,False,False,7.16,active,
M0019,2022-06,westfield,basic,26.1,2021-08-20,corporate,10,5,1,False,False,6.36,active,
M0019,2022-07,westfield,basic,26.1,2021-08-20,corporate,11,3,2,False,False,6.11,active,
M0019,2022-08,westfield,basic,26.1,2021-08-20,corporate,12,6,2,False,False,8.91,active,
M0019,2022-09,westfield,basic,26.1,2021-08-20,corporate,13,8,0,False,False,6.97,active,
M0019,2022-10,westfield,basic,26.1,2021-08-20,corporate,14,7,0,False,False,6.12,active,
M0019,2022-11,westfield,basic,26.1,2021-08-20,corporate,15,8,0,False,False,5.35,active,
M0019,2022-12,westfield,basic,26.1,2021-08-20,corporate,16,7,0,False,False,5.56,active,
M0019,2023-01,westfield,basic,26.1,2021-08-20,corporate,17,7,0,False,False,6.39,active,
M0019,2023-02,westfield,basic,26.1,2021-08-20,corporate,18,7,0,False,False,6.25,active,
M0019,2023-03,westfield,basic,26.1,2021-08-20,corporate,19,9,0,False,False,8.03,active,
M0019,2023-04,westfield,basic,26.1,2021-08-20,corporate,20,5,1,False,False,6.49,active,
M0019,2023-05,westfield,basic,26.1,2021-08-20,corporate,21,7,1,False,False,7.8,active,
M0019,2023-06,westfield,basic,26.1,2021-08-20,corporate,22,6,1,False,False,7.5,active,
M0019,2023-07,westfield,basic,26.1,2021-08-20,corporate,23,8,0,False,False,6.91,active,
M0019,2023-08,westfield,basic,26.1,2021-08-20,corporate,24,7,0,False,False,6.49,active,
M0019,2023-09,westfield,basic,26.1,2021-08-20,corporate,25,3,0,False,False,3.5,active,
M0019,2023-10,westfield,basic,26.1,2021-08-20,corporate,26,7,0,False,False,5.61,active,
M0019,2023-11,westfield,basic,26.1,2021-08-20,corporate,27,5,1,False,False,6.27,active,
M0019,2023-12,westfield,basic,26.1,2021-08-20,corporate,28,9,0,False,False,7.5,active,
M0019,2024-01,westfield,basic,26.1,2021-08-20,corporate,29,6,0,False,False,4.35,churned,competitor
M0020,2022-01,eastpark,basic,26.1,2021-03-16,corporate,10,3,1,False,False,4.24,active,
M0020,2022-02,eastpark,basic,26.1,2021-03-16,corporate,11,2,2,False,False,5.53,active,
M0020,2022-03,eastpark,basic,26.1,2021-03-16,corporate,12,5,2,False,False,7.3,active,
M0020,2022-04,eastpark,basic,26.1,2021-03-16,corporate,13,5,2,False,False,8.18,active,
M0020,2022-05,eastpark,basic,26.1,2021-03-16,corporate,14,6,2,False,False,9.38,active,
M0020,2022-06,eastpark,basic,26.1,2021-03-16,corporate,15,5,3,False,False,9.6,active,
M0020,2022-07,eastpark,basic,26.1,2021-03-16,corporate,16,3,0,False,False,2.96,active,
M0020,2022-08,eastpark,basic,26.1,2021-03-16,corporate,17,5,1,False,False,5.86,churned,price
M0021,2022-01,southgate,premium,49.0,2020-02-02,walk_in,23,15,4,False,False,20.44,active,
M0021,2022-02,southgate,premium,49.0,2020-02-02,walk_in,24,14,3,False,False,17.78,active,
M0021,2022-03,southgate,premium,49.0,2020-02-02,walk_in,25,13,4,False,False,17.66,active,
M0021,2022-04,southgate,premium,49.0,2020-02-02,walk_in,26,16,4,False,False,19.41,active,
M0021,2022-05,southgate,premium,49.0,2020-02-02,walk_in,27,14,4,False,False,19.1,active,
M0021,2022-06,southgate,premium,49.0,2020-02-02,walk_in,28,11,6,False,False,20.37,active,
M0021,2022-07,southgate,premium,49.0,2020-02-02,walk_in,29,13,3,False,False,16.33,active,
M0021,2022-08,southgate,premium,49.0,2020-02-02,walk_in,30,14,4,False,False,18.97,active,
M0021,2022-09,southgate,premium,49.0,2020-02-02,walk_in,31,15,3,False,False,17.49,active,
M0021,2022-10,southgate,premium,49.0,2020-02-02,walk_in,32,14,3,False,False,17.2,active,
M0021,2022-11,southgate,premium,49.0,2020-02-02,walk_in,33,14,4,False,False,18.98,active,
M0021,2022-12,southgate,premium,49.0,2020-02-02,walk_in,34,19,5,False,False,24.08,active,
M0021,2023-01,southgate,premium,49.0,2020-02-02,walk_in,35,16,5,False,False,21.46,active,
M0021,2023-02,southgate,premium,49.0,2020-02-02,walk_in,36,13,5,False,False,20.4,active,
M0021,2023-03,southgate,premium,49.0,2020-02-02,walk_in,37,17,4,False,False,21.5,active,
M0021,2023-04,southgate,premium,49.0,2020-02-02,walk_in,38,15,4,False,False,19.31,active,
M0021,2023-05,southgate,premium,49.0,2020-02-02,walk_in,39,17,3,False,False,19.63,active,
M0021,2023-06,southgate,premium,49.0,2020-02-02,walk_in,40,13,3,False,False,16.02,active,
M0021,2023-07,southgate,premium,49.0,2020-02-02,walk_in,41,12,3,False,False,15.02,active,
M0021,2023-08,southgate,premium,49.0,2020-02-02,walk_in,42,13,4,False,False,17.9,active,
M0021,2023-09,southgate,premium,49.0,2020-02-02,walk_in,43,14,4,False,False,18.68,active,
M0021,2023-10,southgate,premium,49.0,2020-02-02,walk_in,44,14,3,False,False,17.23,active,
M0021,2023-11,southgate,premium,49.0,2020-02-02,walk_in,45,13,5,False,False,18.97,active,
M0021,2023-12,southgate,premium,49.0,2020-02-02,walk_in,46,13,4,False,False,18.63,active,
M0021,2024-01,southgate,premium,49.0,2020-02-02,walk_in,47,15,5,False,False,21.68,active,
M0021,2024-02,southgate,premium,49.0,2020-02-02,walk_in,48,17,4,False,False,21.59,active,
M0021,2024-03,southgate,premium,49.0,2020-02-02,walk_in,49,17,4,False,False,21.74,active,
M0021,2024-04,southgate,premium,49.0,2020-02-02,walk_in,50,13,4,False,False,18.65,active,
M0021,2024-05,southgate,premium,49.0,2020-02-02,walk_in,51,11,5,False,False,18.54,active,
M0021,2024-06,southgate,premium,49.0,2020-02-02,walk_in,52,14,5,False,False,21.19,active,
M0021,2024-07,southgate,premium,49.0,2020-02-02,walk_in,53,10,5,False,False,18.1,active,
M0021,2024-08,southgate,premium,49.0,2020-02-02,walk_in,54,11,2,False,False,12.71,active,
M0021,2024-09,southgate,premium,49.0,2020-02-02,walk_in,55,16,5,False,False,22.48,active,
M0021,2024-10,southgate,premium,49.0,2020-02-02,walk_in,56,15,3,False,False,17.8,active,
M0021,2024-11,southgate,premium,49.0,2020-02-02,walk_in,57,16,3,False,False,18.62,active,
M0021,2024-12,southgate,premium,49.0,2020-02-02,walk_in,58,14,4,False,False,18.57,active,
M0022,2022-01,westfield,basic,29.0,2021-01-14,referral,12,1,0,False,False,1.95,active,
M0022,2022-02,westfield,basic,29.0,2021-01-14,referral,13,3,0,False,False,3.59,active,
